"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","p_adj","term_name","effective_domain_size","source_order","parents"
"hubs",FALSE,0.869920511106159,5,20,4,0.2,0.8,"GO:0098662","GO:BP",0.869920511106159,"inorganic cation transmembrane transport",42,18569,"GO:0098660"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0098661","GO:BP",0.869920511106159,"inorganic anion transmembrane transport",42,18568,"GO:0015698,GO:0098660"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090272","GO:BP",0.869920511106159,"negative regulation of fibroblast growth factor production",42,17925,"GO:0001818,GO:0090269,GO:0090270"
"hubs",FALSE,0.869920511106159,8,20,6,0.3,0.75,"GO:0098660","GO:BP",0.869920511106159,"inorganic ion transmembrane transport",42,18567,"GO:0055085"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009593","GO:BP",0.869920511106159,"detection of chemical stimulus",42,3510,"GO:0042221,GO:0051606"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0098659","GO:BP",0.869920511106159,"inorganic cation import across plasma membrane",42,18566,"GO:0098662,GO:0099587"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009415","GO:BP",0.869920511106159,"response to water",42,3465,"GO:0001101,GO:0009628,GO:1901700"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009414","GO:BP",0.869920511106159,"response to water deprivation",42,3464,"GO:0006950,GO:0009415"
"hubs",FALSE,0.869920511106159,5,20,3,0.15,0.6,"GO:0098657","GO:BP",0.869920511106159,"import into cell",42,18564,"GO:0006810"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0098656","GO:BP",0.869920511106159,"monoatomic anion transmembrane transport",42,18563,"GO:0006820,GO:0034220"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090279","GO:BP",0.869920511106159,"regulation of calcium ion import",42,17932,"GO:0051924,GO:0070509"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0098739","GO:BP",0.869920511106159,"import across plasma membrane",42,18617,"GO:0055085,GO:0098657"
"hubs",FALSE,0.869920511106159,5,20,4,0.2,0.8,"GO:0098655","GO:BP",0.869920511106159,"monoatomic cation transmembrane transport",42,18562,"GO:0006812,GO:0034220"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009308","GO:BP",0.869920511106159,"amine metabolic process",42,3440,"GO:0008152"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090280","GO:BP",0.869920511106159,"positive regulation of calcium ion import",42,17933,"GO:0051928,GO:0070509,GO:0090279"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090329","GO:BP",0.869920511106159,"regulation of DNA-templated DNA replication",42,17973,"GO:0006261,GO:0006275"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0090596","GO:BP",0.869920511106159,"sensory organ morphogenesis",42,18119,"GO:0007423,GO:0009887"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0097435","GO:BP",0.869920511106159,"supramolecular fiber organization",42,18414,"GO:0016043"
"hubs",FALSE,0.869920511106159,15,20,9,0.45,0.6,"GO:0009888","GO:BP",0.869920511106159,"tissue development",42,3733,"GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0097192","GO:BP",0.869920511106159,"extrinsic apoptotic signaling pathway in absence of ligand",42,18296,"GO:0038034,GO:0097191"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0097106","GO:BP",0.869920511106159,"postsynaptic density organization",42,18259,"GO:0099084"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0097107","GO:BP",0.869920511106159,"postsynaptic density assembly",42,18260,"GO:0097106,GO:0098698,GO:1904861"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0008340","GO:BP",0.869920511106159,"determination of adult lifespan",42,3153,"GO:0032501"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0097152","GO:BP",0.869920511106159,"mesenchymal cell apoptotic process",42,18273,"GO:0006915"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0008361","GO:BP",0.869920511106159,"regulation of cell size",42,3166,"GO:0032535"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0097191","GO:BP",0.869920511106159,"extrinsic apoptotic signaling pathway",42,18295,"GO:0007166,GO:0097190"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009309","GO:BP",0.869920511106159,"amine biosynthetic process",42,3441,"GO:0009058,GO:0009308"
"hubs",FALSE,0.869920511106159,7,20,5,0.25,0.714285714285714,"GO:0098771","GO:BP",0.869920511106159,"inorganic ion homeostasis",42,18637,"GO:0048878"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090270","GO:BP",0.869920511106159,"regulation of fibroblast growth factor production",42,17923,"GO:0001817,GO:0090269"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0009749","GO:BP",0.869920511106159,"response to glucose",42,3631,"GO:0009746"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090251","GO:BP",0.869920511106159,"protein localization involved in establishment of planar polarity",42,17904,"GO:0001736,GO:0008104"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0099068","GO:BP",0.869920511106159,"postsynapse assembly",42,18778,"GO:0007416,GO:0022607,GO:0099173"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090150","GO:BP",0.869920511106159,"establishment of protein localization to membrane",42,17824,"GO:0045184,GO:0072657"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0009743","GO:BP",0.869920511106159,"response to carbohydrate",42,3625,"GO:1901700"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0009746","GO:BP",0.869920511106159,"response to hexose",42,3628,"GO:0034284"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0009792","GO:BP",0.869920511106159,"embryo development ending in birth or egg hatching",42,3664,"GO:0009790"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0098915","GO:BP",0.869920511106159,"membrane repolarization during ventricular cardiac muscle cell action potential",42,18699,"GO:0086005,GO:0086013,GO:0099625"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009713","GO:BP",0.869920511106159,"catechol-containing compound biosynthetic process",42,3596,"GO:0009712,GO:0046189"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090175","GO:BP",0.869920511106159,"regulation of establishment of planar polarity",42,17847,"GO:0001736,GO:2000027"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090183","GO:BP",0.869920511106159,"regulation of kidney development",42,17854,"GO:0001822,GO:0050793"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0007601","GO:BP",0.869920511106159,"visual perception",42,3046,"GO:0050953"
"hubs",FALSE,0.869920511106159,11,20,6,0.3,0.545454545454545,"GO:0009887","GO:BP",0.869920511106159,"animal organ morphogenesis",42,3732,"GO:0009653,GO:0048513"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0099084","GO:BP",0.869920511106159,"postsynaptic specialization organization",42,18786,"GO:0006996,GO:0099173"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0098876","GO:BP",0.869920511106159,"vesicle-mediated transport to the plasma membrane",42,18675,"GO:0016192,GO:0051668"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009712","GO:BP",0.869920511106159,"catechol-containing compound metabolic process",42,3595,"GO:0018958"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090269","GO:BP",0.869920511106159,"fibroblast growth factor production",42,17922,"GO:0001816"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0098914","GO:BP",0.869920511106159,"membrane repolarization during atrial cardiac muscle cell action potential",42,18698,"GO:0086013,GO:0086014,GO:0099624"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0090185","GO:BP",0.869920511106159,"negative regulation of kidney development",42,17856,"GO:0001822,GO:0051093,GO:0051241,GO:0090183"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0097746","GO:BP",0.940537067280662,"blood vessel diameter maintenance",42,18509,"GO:0003018,GO:0008015,GO:0035296"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1990778","GO:BP",0.940537067280662,"protein localization to cell periphery",42,24850,"GO:0008104"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0099173","GO:BP",0.940537067280662,"postsynapse organization",42,18830,"GO:0016043,GO:0050808"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:2000810","GO:BP",0.940537067280662,"regulation of bicellular tight junction assembly",42,25616,"GO:0070830,GO:1901888"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0061008","GO:BP",0.940537067280662,"hepaticobiliary system development",42,14916,"GO:0048731"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071900","GO:BP",0.940537067280662,"regulation of protein serine/threonine kinase activity",42,16740,"GO:0045859"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:2001233","GO:BP",0.940537067280662,"regulation of apoptotic signaling pathway",42,25968,"GO:0009966,GO:0042981,GO:0097190"
"hubs",FALSE,0.940537067280662,22,20,10,0.5,0.454545454545455,"GO:0071840","GO:BP",0.940537067280662,"cellular component organization or biogenesis",42,16709,"GO:0009987"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060326","GO:BP",0.940537067280662,"cell chemotaxis",42,14329,"GO:0006935,GO:0016477,GO:0070887"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071345","GO:BP",0.940537067280662,"cellular response to cytokine stimulus",42,16367,"GO:0034097"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071902","GO:BP",0.940537067280662,"positive regulation of protein serine/threonine kinase activity",42,16742,"GO:0045860,GO:0071900"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0072132","GO:BP",0.940537067280662,"mesenchyme morphogenesis",42,16929,"GO:0009887,GO:0048729,GO:0060485"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051090","GO:BP",0.940537067280662,"regulation of DNA-binding transcription factor activity",42,13312,"GO:0006355,GO:0065009"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051052","GO:BP",0.940537067280662,"regulation of DNA metabolic process",42,13289,"GO:0006259,GO:0019219,GO:0060255"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0098742","GO:BP",0.940537067280662,"cell-cell adhesion via plasma-membrane adhesion molecules",42,18618,"GO:0098609"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0098727","GO:BP",0.940537067280662,"maintenance of cell number",42,18607,"GO:0032502"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:2000144","GO:BP",0.940537067280662,"positive regulation of DNA-templated transcription initiation",42,25053,"GO:0006352,GO:0045893,GO:2000142"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:2000142","GO:BP",0.940537067280662,"regulation of DNA-templated transcription initiation",42,25051,"GO:0006352,GO:0006355"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0071692","GO:BP",0.940537067280662,"protein localization to extracellular region",42,16629,"GO:0008104"
"hubs",FALSE,0.940537067280662,9,20,4,0.2,0.444444444444444,"GO:0051240","GO:BP",0.940537067280662,"positive regulation of multicellular organismal process",42,13408,"GO:0032501,GO:0048518,GO:0051239"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0099622","GO:BP",0.940537067280662,"cardiac muscle cell membrane repolarization",42,18916,"GO:0086009"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0060795","GO:BP",0.940537067280662,"cell fate commitment involved in formation of primary germ layer",42,14746,"GO:0001704,GO:0045165"
"hubs",FALSE,0.940537067280662,9,20,4,0.2,0.444444444444444,"GO:0051253","GO:BP",0.940537067280662,"negative regulation of RNA metabolic process",42,13418,"GO:0010605,GO:0016070,GO:0045934,GO:0051252"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051129","GO:BP",0.940537067280662,"negative regulation of cellular component organization",42,13333,"GO:0016043,GO:0048523,GO:0051128"
"hubs",FALSE,0.940537067280662,8,20,4,0.2,0.5,"GO:0051093","GO:BP",0.940537067280662,"negative regulation of developmental process",42,13315,"GO:0032502,GO:0048519,GO:0050793"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051259","GO:BP",0.940537067280662,"protein complex oligomerization",42,13424,"GO:0065003"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051260","GO:BP",0.940537067280662,"protein homooligomerization",42,13425,"GO:0051259"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060972","GO:BP",0.940537067280662,"left/right pattern formation",42,14883,"GO:0003002"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051222","GO:BP",0.940537067280662,"positive regulation of protein transport",42,13394,"GO:0015031,GO:0051050,GO:0051223,GO:1904951"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0099624","GO:BP",0.940537067280662,"atrial cardiac muscle cell membrane repolarization",42,18918,"GO:0099622"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051054","GO:BP",0.940537067280662,"positive regulation of DNA metabolic process",42,13291,"GO:0006259,GO:0010604,GO:0045935,GO:0051052"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0051047","GO:BP",0.940537067280662,"positive regulation of secretion",42,13284,"GO:0046903,GO:0051046,GO:0051050"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0120035","GO:BP",0.940537067280662,"regulation of plasma membrane bounded cell projection organization",42,19209,"GO:0031344,GO:0120036"
"hubs",FALSE,0.940537067280662,18,20,9,0.45,0.5,"GO:0065008","GO:BP",0.940537067280662,"regulation of biological quality",42,15667,"GO:0065007"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071333","GO:BP",0.940537067280662,"cellular response to glucose stimulus",42,16359,"GO:0001678,GO:0009749,GO:0071331"
"hubs",FALSE,0.940537067280662,6,20,3,0.15,0.5,"GO:0051726","GO:BP",0.940537067280662,"regulation of cell cycle",42,13721,"GO:0007049,GO:0050794"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0070830","GO:BP",0.940537067280662,"bicellular tight junction assembly",42,16099,"GO:0043297,GO:0120192"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060048","GO:BP",0.940537067280662,"cardiac muscle contraction",42,14104,"GO:0006941,GO:0060047"
"hubs",FALSE,0.940537067280662,10,20,5,0.25,0.5,"GO:0070727","GO:BP",0.940537067280662,"cellular macromolecule localization",42,16048,"GO:0033036,GO:0051641"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0051896","GO:BP",0.940537067280662,"regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",42,13786,"GO:0043491,GO:1902531"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086003","GO:BP",0.940537067280662,"cardiac muscle cell contraction",42,17645,"GO:0060048,GO:0070252"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060047","GO:BP",0.940537067280662,"heart contraction",42,14103,"GO:0003015,GO:0008015"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0061337","GO:BP",0.940537067280662,"cardiac conduction",42,15203,"GO:0008016"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1903348","GO:BP",0.940537067280662,"positive regulation of bicellular tight junction assembly",42,22602,"GO:0070830,GO:1901890,GO:2000810"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:1903047","GO:BP",0.940537067280662,"mitotic cell cycle process",42,22408,"GO:0000278,GO:0022402"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0061458","GO:BP",0.940537067280662,"reproductive system development",42,15276,"GO:0048731"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0070509","GO:BP",0.940537067280662,"calcium ion import",42,15936,"GO:0006816"
"hubs",FALSE,0.940537067280662,9,20,4,0.2,0.444444444444444,"GO:1902679","GO:BP",0.940537067280662,"negative regulation of RNA biosynthetic process",42,22129,"GO:0010558,GO:0032774,GO:0051253,GO:2001141"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:1902652","GO:BP",0.940537067280662,"secondary alcohol metabolic process",42,22113,"GO:0006066"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1902645","GO:BP",0.940537067280662,"tertiary alcohol biosynthetic process",42,22109,"GO:0046165,GO:1902644"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1902532","GO:BP",0.940537067280662,"negative regulation of intracellular signal transduction",42,22042,"GO:0009968,GO:0035556,GO:1902531"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0055075","GO:BP",0.940537067280662,"potassium ion homeostasis",42,14024,"GO:0055080,GO:0098771"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0055078","GO:BP",0.940537067280662,"sodium ion homeostasis",42,14025,"GO:0055080,GO:0098771"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086019","GO:BP",0.940537067280662,"cell-cell signaling involved in cardiac conduction",42,17658,"GO:0007267,GO:0086065"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086065","GO:BP",0.940537067280662,"cell communication involved in cardiac conduction",42,17684,"GO:0007154,GO:0061337"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086091","GO:BP",0.940537067280662,"regulation of heart rate by cardiac conduction",42,17694,"GO:0002027,GO:0061337"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1901890","GO:BP",0.940537067280662,"positive regulation of cell junction assembly",42,21549,"GO:0034329,GO:0044089,GO:0051130,GO:1901888"
"hubs",FALSE,0.940537067280662,6,20,3,0.15,0.5,"GO:0055082","GO:BP",0.940537067280662,"intracellular chemical homeostasis",42,14028,"GO:0019725,GO:0048878"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0070252","GO:BP",0.940537067280662,"actin-mediated cell contraction",42,15796,"GO:0030048"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:1901652","GO:BP",0.940537067280662,"response to peptide",42,21338,"GO:0042221"
"hubs",FALSE,0.940537067280662,29,20,14,0.7,0.482758620689655,"GO:0051716","GO:BP",0.940537067280662,"cellular response to stimulus",42,13719,"GO:0009987,GO:0050896"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051338","GO:BP",0.940537067280662,"regulation of transferase activity",42,13483,"GO:0050790"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051668","GO:BP",0.940537067280662,"localization within membrane",42,13690,"GO:0051641"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086001","GO:BP",0.940537067280662,"cardiac muscle cell action potential",42,17643,"GO:0001508"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051347","GO:BP",0.940537067280662,"positive regulation of transferase activity",42,13489,"GO:0043085,GO:0051338"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071331","GO:BP",0.940537067280662,"cellular response to hexose stimulus",42,16357,"GO:0009746,GO:0071326"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071326","GO:BP",0.940537067280662,"cellular response to monosaccharide stimulus",42,16352,"GO:0034284,GO:0071322"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071322","GO:BP",0.940537067280662,"cellular response to carbohydrate stimulus",42,16348,"GO:0009743,GO:1901701"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0097190","GO:BP",0.940537067280662,"apoptotic signaling pathway",42,18294,"GO:0006915,GO:0007165"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1904951","GO:BP",0.940537067280662,"positive regulation of establishment of protein localization",42,23853,"GO:0045184,GO:0070201,GO:1903829"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051603","GO:BP",0.940537067280662,"proteolysis involved in protein catabolic process",42,13630,"GO:0006508,GO:0030163"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0120178","GO:BP",0.940537067280662,"steroid hormone biosynthetic process",42,19276,"GO:0006694"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0120192","GO:BP",0.940537067280662,"tight junction assembly",42,19290,"GO:0007043,GO:0120193"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0120193","GO:BP",0.940537067280662,"tight junction organization",42,19291,"GO:0045216"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0120255","GO:BP",0.940537067280662,"olefinic compound biosynthetic process",42,19321,"GO:0009058,GO:0120254"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0051606","GO:BP",0.940537067280662,"detection of stimulus",42,13632,"GO:0050896"
"hubs",FALSE,0.940537067280662,6,20,3,0.15,0.5,"GO:0140352","GO:BP",0.940537067280662,"export from cell",42,19493,"GO:0006810,GO:0009987"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0160184","GO:BP",0.940537067280662,"paracellular transport",42,19998,"GO:0006810"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060261","GO:BP",0.940537067280662,"positive regulation of transcription initiation by RNA polymerase II",42,14270,"GO:0006367,GO:0045944,GO:0060260,GO:2000144"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060260","GO:BP",0.940537067280662,"regulation of transcription initiation by RNA polymerase II",42,14269,"GO:0006357,GO:0006367,GO:2000142"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0071229","GO:BP",0.940537067280662,"cellular response to acid chemical",42,16261,"GO:0001101,GO:0070887"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0060173","GO:BP",0.940537067280662,"limb development",42,14202,"GO:0048736"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:1904036","GO:BP",0.940537067280662,"negative regulation of epithelial cell apoptotic process",42,23123,"GO:0043066,GO:1904019,GO:1904035"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0090277","GO:BP",0.940537067280662,"positive regulation of peptide hormone secretion",42,17930,"GO:0002793,GO:0030072,GO:0046887,GO:0090276"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:1903532","GO:BP",0.940537067280662,"positive regulation of secretion by cell",42,22751,"GO:0032940,GO:0048522,GO:0051047,GO:1903530"
"hubs",FALSE,0.940537067280662,13,20,6,0.3,0.461538461538462,"GO:0070887","GO:BP",0.940537067280662,"cellular response to chemical stimulus",42,16130,"GO:0042221,GO:0051716"
"hubs",FALSE,0.940537067280662,6,20,3,0.15,0.5,"GO:0070848","GO:BP",0.940537067280662,"response to growth factor",42,16112,"GO:0009719"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0072657","GO:BP",0.940537067280662,"protein localization to membrane",42,17244,"GO:0008104,GO:0051668"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0060070","GO:BP",0.940537067280662,"canonical Wnt signaling pathway",42,14125,"GO:0016055"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086002","GO:BP",0.940537067280662,"cardiac muscle cell action potential involved in contraction",42,17644,"GO:0086001,GO:0086003"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0086009","GO:BP",0.940537067280662,"membrane repolarization",42,17648,"GO:0042391"
"hubs",FALSE,0.940537067280662,9,20,4,0.2,0.444444444444444,"GO:0000122","GO:BP",0.940537067280662,"negative regulation of transcription by RNA polymerase II",42,48,"GO:0006357,GO:0006366,GO:0045892"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0021537","GO:BP",0.940537067280662,"telencephalon development",42,6089,"GO:0030900,GO:0048856"
"hubs",FALSE,0.940537067280662,6,20,3,0.15,0.5,"GO:0032940","GO:BP",0.940537067280662,"secretion by cell",42,7869,"GO:0046903,GO:0140352"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0005975","GO:BP",0.940537067280662,"carbohydrate metabolic process",42,1848,"GO:0044238"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0006081","GO:BP",0.940537067280662,"aldehyde metabolic process",42,1942,"GO:0008152"
"hubs",FALSE,0.940537067280662,26,20,12,0.6,0.461538461538462,"GO:0032502","GO:BP",0.940537067280662,"developmental process",42,7558,"GO:0008150"
"hubs",FALSE,0.940537067280662,35,20,17,0.85,0.485714285714286,"GO:0032501","GO:BP",0.940537067280662,"multicellular organismal process",42,7557,"GO:0008150"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0032342","GO:BP",0.940537067280662,"aldosterone biosynthetic process",42,7448,"GO:0006700,GO:0006705,GO:0032341,GO:0034309,GO:0042181,GO:0046184,GO:0120255"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0032341","GO:BP",0.940537067280662,"aldosterone metabolic process",42,7447,"GO:0006081,GO:0008207,GO:0008212,GO:0034308,GO:0042180,GO:0120254"
"hubs",FALSE,0.940537067280662,4,20,2,0.1,0.5,"GO:0032103","GO:BP",0.940537067280662,"positive regulation of response to external stimulus",42,7320,"GO:0009605,GO:0032101,GO:0048584"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0032094","GO:BP",0.940537067280662,"response to food",42,7311,"GO:0031667,GO:0042221"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0032024","GO:BP",0.940537067280662,"positive regulation of insulin secretion",42,7282,"GO:0030073,GO:0050714,GO:0050796,GO:0090277"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0006112","GO:BP",0.940537067280662,"energy reserve metabolic process",42,1967,"GO:0015980"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0031344","GO:BP",0.940537067280662,"regulation of cell projection organization",42,7096,"GO:0030030,GO:0051128"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0006259","GO:BP",0.940537067280662,"DNA metabolic process",42,2071,"GO:0090304"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0030901","GO:BP",0.940537067280662,"midbrain development",42,6920,"GO:0007420,GO:0048856"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0030326","GO:BP",0.940537067280662,"embryonic limb morphogenesis",42,6738,"GO:0035108,GO:0035113"
"hubs",FALSE,0.940537067280662,2,20,1,0.05,0.5,"GO:0006352","GO:BP",0.940537067280662,"DNA-templated transcription initiation",42,2121,"GO:0006351,GO:0032774"
